24,35,22,18,58,53,26,
15,29,18,15,48,44,19,
12,25,15,13,40,37,15,
7,21,14,12,34,31,16,
5,18,14,15,47,61,22,
6,22,20,13,39,51,16,
10,35,17,11,32,42,15,
8,29,15,10,27,35,14,
9,25,12,10,23,30,15,
11,21,11,9,19,25,15,
17,18,9,10,17,21,15,
20,15,8,9,14,18,15,
21,13,9,10,12,16,18,
29,11,8,8,12,17,17,
23,11,9,11,11,16,16,
21,10,8,10,10,17,17,
17,10,9,10,11,18,15,
15,10,10,11,11,17,14,
18,10,9,11,10,18,17,
14,9,8,9,11,18,15,
12,8,7,10,11,17,17,
10,9,11,9,12,16,17,
11,9,12,10,12,19,15,
8,9,11,10,11,16,14,
7,9,11,9,11,19,14,
12,9,10,11,13,16,15,
7,8,10,10,12,16,16,
7,9,11,10,12,18,16,
12,9,10,10,12,19,16,
7,8,11,11,12,17,17,
8,9,11,10,12,16,15,
9,10,10,10,12,18,16,
12,9,9,10,13,17,16,
8,9,11,11,12,17,15,
7,8,12,10,12,17,17,
12,8,10,11,11,17,18,
7,7,11,10,11,16,13,
5,9,11,16,55,64,21,
6,21,24,14,46,53,16,
10,34,20,12,39,44,14,
6,29,17,11,32,37,17,
7,24,15,10,27,31,18,
10,20,12,9,23,26,16,
14,17,11,11,19,22,15,
18,15,10,10,16,19,15,
21,13,9,9,14,17,17,
25,11,8,8,12,18,17,
22,10,10,9,12,17,17,
18,8,9,9,13,17,18,
14,9,9,8,11,18,13,
18,9,9,9,11,17,15,
13,8,10,11,13,17,15,
12,9,10,11,11,17,14,
10,10,12,9,11,16,16,
14,9,12,10,12,17,17,
9,8,10,11,10,16,15,
7,9,11,12,12,19,17,
7,8,11,11,11,18,16,
10,8,10,10,12,17,17,
6,9,10,9,12,19,16,