7,11,12,14,23,32,25,
7,10,11,12,20,27,25,
7,9,9,13,17,23,20,
8,9,10,12,17,23,21,
9,9,9,13,18,22,24,
9,8,9,13,17,20,22,
8,9,10,11,15,22,21,
9,9,11,12,18,22,22,
8,9,10,13,15,20,22,
8,9,9,11,15,24,23,
7,9,11,12,15,21,23,
8,9,11,13,16,23,24,
7,9,10,14,14,24,26,
7,9,11,12,15,20,20,
7,8,10,12,17,20,19,
7,9,9,12,15,20,20,
8,9,10,13,16,24,23,
9,9,10,12,18,23,27,
9,9,10,13,16,21,21,
8,9,9,14,16,25,22,
7,8,9,13,17,21,25,
6,8,10,12,18,22,21,
7,9,11,14,19,23,22,
8,9,10,14,16,22,24,
7,9,9,13,15,21,23,
7,9,10,12,13,24,22,
8,8,10,13,19,21,24,
8,9,9,13,16,25,21,
7,8,10,14,17,22,23,
7,8,9,12,15,22,23,
7,9,10,12,17,24,22,
7,9,9,13,16,23,22,
8,10,9,12,17,22,23,
7,9,10,15,15,23,20,
7,10,11,14,19,19,26,
7,9,9,12,18,22,5,
9,9,10,11,15,24,42,
8,10,10,12,16,23,0,
8,9,11,12,16,21,0,
7,9,9,12,17,21,7,
7,9,10,12,18,20,87,
7,9,9,14,17,21,64,
7,8,10,12,15,23,66,
8,10,9,12,15,21,0,
8,9,9,12,18,23,90,
8,10,10,12,16,22,115,
8,9,10,13,20,22,4,
8,9,9,13,17,22,193,
8,9,9,13,18,24,0,
8,9,10,12,17,24,6,
8,9,10,11,14,20,0,
8,9,11,13,14,22,193,
7,9,9,12,17,22,64,
7,8,9,11,16,25,0,
8,9,9,12,15,22,0,
8,9,10,11,17,21,37,
8,9,10,12,16,24,47,
7,9,8,12,17,21,0,
8,8,10,12,15,22,1,
8,9,10,12,16,23,37,
8,10,10,13,16,22,212,
8,9,9,14,16,22,4,
8,8,10,13,17,23,110,
8,8,10,14,16,21,0,
8,9,10,12,15,24,0,
7,8,9,12,16,21,0,
7,9,9,11,17,20,0,
7,9,10,13,16,20,8,
7,9,9,12,18,21,188,
8,8,10,13,15,24,38,
9,10,9,13,16,23,77,
8,9,10,11,16,25,8,
8,9,10,11,19,23,157,
8,8,11,12,16,21,38,
7,8,9,11,15,19,158,
7,10,10,12,15,22,0,
8,9,9,12,16,20,0,
8,9,9,13,16,22,0,
8,9,9,13,17,20,0,
8,9,9,13,17,22,0,
8,9,10,12,16,22,100,
7,8,10,13,15,22,2,
7,8,10,13,19,22,40,
8,9,9,13,17,20,229,
8,8,10,12,17,20,40,
8,9,11,12,17,21,224,
8,9,10,12,18,24,4,
7,9,10,11,17,22,110,
6,9,10,12,17,22,0,
8,10,10,13,17,23,0,
8,9,10,13,16,23,11,
7,9,10,12,15,23,5,
7,9,9,12,16,20,239,
8,9,10,13,16,22,0,
8,9,9,12,15,23,0,
8,8,10,12,15,23,4,
7,8,9,11,18,22,45,
8,9,9,11,16,24,64,
7,8,10,14,16,22,66,
7,8,9,12,17,21,0,