6,13,15,20,37,62,36,
6,12,13,17,30,52,25,
6,10,11,15,26,43,18,
6,9,10,13,22,36,13,
6,8,9,11,18,30,11,
6,7,7,10,16,26,12,
6,7,7,9,14,21,11,
6,7,6,7,12,18,11,
6,7,6,7,10,16,12,
6,7,6,7,9,14,11,
6,7,6,7,8,12,11,
7,7,6,6,8,12,11,
7,7,7,6,8,12,12,
6,7,6,6,7,13,10,
6,6,6,6,9,13,13,
6,6,7,7,8,11,12,
6,6,6,7,8,12,12,
6,7,7,7,8,11,10,
6,6,6,6,7,12,12,
7,6,6,7,8,11,11,
6,7,6,7,8,11,11,
6,7,6,6,7,10,12,
6,7,7,7,8,11,13,
7,6,6,6,7,11,11,
6,7,6,7,7,10,10,
6,6,6,7,8,11,11,
5,7,6,7,8,11,11,
6,7,6,7,8,11,10,
6,6,6,7,9,11,13,
6,7,6,6,8,11,11,
5,7,6,7,7,12,12,
6,7,6,8,7,12,12,
6,7,6,7,7,11,11,
6,7,6,7,8,12,11,
6,7,6,7,7,11,10,
7,7,6,6,8,11,12,
7,7,6,8,8,11,11,
6,6,6,7,8,11,12,
6,7,6,7,8,11,11,
6,6,5,7,7,12,10,
6,6,6,6,7,13,11,
7,7,6,6,7,12,10,
7,7,6,6,8,11,11,
7,7,6,6,8,11,10,
6,6,6,6,9,11,10,
6,7,6,7,8,11,11,
6,6,6,6,8,12,11,
6,6,6,6,8,11,11,
6,7,6,6,8,11,14,
6,6,6,7,8,11,11,
7,7,6,7,8,12,12,
6,7,6,7,8,12,11,
6,6,6,7,7,11,11,
5,7,6,7,7,11,11,
5,6,6,6,7,12,12,
6,6,6,7,8,13,11,
6,7,6,6,7,12,14,
6,7,6,6,8,11,12,
6,7,6,7,8,11,12,
6,7,7,7,8,12,11,
7,7,6,7,7,11,13,
6,7,6,7,8,11,11,
6,7,6,6,8,12,12,
6,7,6,7,7,12,11,
6,7,6,7,7,12,11,
6,6,6,7,7,11,11,
6,7,6,8,7,12,11,
6,7,6,7,7,12,11,
6,7,6,6,8,13,12,
6,7,6,7,8,12,11,
6,7,6,7,7,12,13,
6,6,6,6,8,11,10,
6,6,6,7,7,12,11,
7,6,6,6,8,12,11,
7,7,6,7,7,11,11,
6,7,6,6,7,12,11,
6,8,7,6,7,12,12,
6,7,7,7,8,11,11,
6,7,6,7,7,11,14,
7,7,6,7,8,11,10,
6,6,6,7,7,12,11,
6,6,7,6,8,12,12,
7,7,6,7,7,13,10,
6,7,6,7,7,11,11,
6,7,6,8,7,12,11,
6,7,6,7,8,11,11,
7,7,6,7,7,12,11,
7,6,6,6,7,12,11,
7,7,6,7,8,11,11,
7,7,6,7,8,11,11,
6,7,6,6,7,11,12,
6,7,6,6,7,12,11,
6,6,6,7,8,11,10,
6,7,6,6,8,11,11,
6,6,6,7,8,11,12,
6,6,7,6,7,11,12,
6,7,6,7,7,12,11,
6,7,6,7,8,11,4,
5,7,6,7,8,11,15,
6,7,6,7,7,12,0,
7,7,6,7,8,12,0,
7,7,6,7,7,12,2,
6,7,6,6,7,12,86,
7,7,6,7,7,11,64,
6,7,6,7,8,11,66,
6,7,6,7,8,11,0,
6,7,6,6,8,12,3,
6,7,6,7,8,12,226,
7,7,6,7,8,12,3,
6,7,6,7,7,11,204,
6,7,6,7,7,12,0,
6,7,6,7,7,11,55,
6,7,6,7,8,12,0,
6,7,6,7,7,12,26,
6,7,6,7,8,11,66,
6,7,6,7,8,11,26,
6,7,6,8,9,11,0,
6,7,6,7,8,11,35,
7,7,6,7,7,11,46,
6,7,6,7,7,12,0,